id,ckpt,n_atoms,n_basis,n_occ,t_fock_s,method,f1_res_fro,f1_res_max,f1_res_occ,f1_res_frontier,f1_grad,f1_pt1_homo,f1_pt1_lumo,f1_dhomo,f1_dlumo,f1_gap,gap_hat,f1_sB_homo,f1_sB_lumo,ref_dhomo_F1,ref_dlumo_F1,ref_res_true
58068,ood,23,196,36,6.973947286605835,df-g1,0.03488845759712763,0.00807013284794067,0.008119505835563725,0.0031352593828335427,0.03209346766683825,-0.001392768428855323,-0.002206477905226307,-0.001405411264104095,-0.0026739731748350037,0.30216730053856866,0.3034358624492996,0.09567201069234633,0.07595036823532489,-0.0010644484412163369,-0.0003959402042092372,0.026602087038967288
58070,ood,25,206,36,8.36667799949646,df-g1,0.033552326830101745,0.00642828595442424,0.006497489733742399,0.0032797267187560457,0.03130284049946357,-0.0014297050906903021,-0.003165224327985001,-0.0014902081218441388,-0.003733046455788931,0.31500201523438526,0.31724485356833004,0.013092175838230342,0.06498544242833015,-0.0019113199388730573,-0.0004620334363275025,0.02752741262993141
58071,ood,23,196,36,7.041803598403931,df-g1,0.0338129277483497,0.007085499757387481,0.007143301759471376,0.0037505313887095625,0.03176948792296791,-0.001325106019176254,-0.0024407156942954514,-0.0012718488384002025,-0.003114727428190321,0.30509088141573415,0.3069337600055243,0.14898301527055274,0.11112933605875105,-0.000697766238063946,-0.00012962513925516422,0.027893512031541473
58072,ood,23,196,36,7.175777196884155,df-g1,0.030465850713312047,0.0042261088769457444,0.004402558971499551,0.003939319438423511,0.03126366772517395,-0.0010557596256789803,-0.0018350815426946626,-0.0010962116962462964,-0.0026053049652264015,0.30019428979748003,0.3017033830664601,0.023466437668149553,0.07394599840499629,-0.0006373141113333314,-0.00017084737524067362,0.027764380722357825
58073,ood,23,196,36,7.066352605819702,df-g1,0.030829384436985935,0.004176832985429257,0.0042628585244030345,0.001991490174630619,0.029465967027620856,-0.0002180969919901925,-0.0014949816514952757,-0.0002279275011916604,-0.0025979752259749217,0.28638597985877845,0.28875602758356167,0.009229460253858549,0.07296889069461328,0.0004567346968915864,-0.00022038469782211662,0.026065326231821367
58076,ood,27,216,36,9.504468202590942,df-g1,0.03177808220837057,0.004646518382770637,0.004650318256265695,0.004427530444231873,0.03072461212791106,-0.00013568796849531604,-0.004306873196002867,-0.00023417674097053753,-0.005361116621541283,0.32933589237763994,0.3344628322582107,0.013371052694185153,0.07312618753124003,-9.283772804402624e-05,-1.0132870553111739e-05,0.029524684133078124
58077,ood,25,206,36,8.30480694770813,df-g1,0.03220596373884785,0.00806382999211408,0.008140334128977205,0.0032095401677495533,0.03161496122104928,-0.001163263440362959,-0.001800037035962921,-0.0012549793715364577,-0.00286091459761377,0.3044632056330092,0.3060691408590865,0.019073346961007487,0.1267030701603651,-0.0011744454046957453,-0.0002684199836567036,0.027644757283492357
58078,ood,25,206,36,8.241911172866821,df-g1,0.030560504108823373,0.005802692200489901,0.005881280467238176,0.003346149752931472,0.029990563023472895,-0.0011966689837629477,-0.0033373705215467664,-0.0012546141253999554,-0.003978351047328917,0.28871447997540134,0.2914382168973303,0.00985245937436038,0.07290448063176627,-0.0007588239674813646,-0.00010223411992482667,0.027688162191163844
58079,ood,25,206,36,8.301482915878296,df-g1,0.028244905680475246,0.00464386304912523,0.004708079105731764,0.003916697569098338,0.028545214518345484,-0.0011126649163139739,-0.0024147624038072875,-0.0011661309629275862,-0.0038483121969313597,0.28852337757503804,0.2912055588090418,0.01196183837297008,0.10736155650906491,-0.0001850527420697301,-7.19269117377061e-05,0.025826835747412628
58080,ood,23,196,36,7.176018953323364,df-g1,0.03165727893370341,0.0066879267808772624,0.0067709076381502675,0.002111817389543426,0.033831303559705546,-0.000807709639341741,-4.4763938835829565e-05,-0.000846046885737306,-0.0015107610741504005,0.28510280927362425,0.2857675234620373,0.02031902980857503,0.11614444828326985,-7.390509803723022e-06,-0.0002050716687109419,0.02811500007197765
58081,ood,25,206,36,8.36994194984436,df-g1,0.027687281844116635,0.004725903890758332,0.004751251748425115,0.0036144619641364398,0.02780683878828755,7.268470524297975e-05,-0.002868404831909795,-3.6021048177459214e-05,-0.0034190557811456662,0.3042866503006063,0.3076696850335745,0.011808735106549423,0.0749373999094996,-2.785071145960938e-05,-8.126648078087689e-05,0.025523633765232093
58082,ood,23,196,36,7.123380661010742,df-g1,0.047614946100101155,0.0121732786760127,0.012216541293630943,0.003361862002225394,0.04469262264472589,-0.0005810569344064718,-0.0004238246309810727,-0.0006780873395859643,-0.0012309173781712424,0.30032246132362084,0.3008752913622061,0.012062024744814942,0.11982866357580985,-0.0007160632166482439,-0.0006243503991473359,0.037409051428071945
58083,ood,23,196,36,7.141265630722046,df-g1,0.027204678485720096,0.0036580693147243437,0.003758657431898122,0.0035893375277653667,0.02665689080061672,0.0002959827750555261,-0.002352537489002923,0.0002118094290353978,-0.002728812164140934,0.2841995347904855,0.2871401563836618,0.011506927889089195,0.06358001941610066,-0.00010232357080833254,-0.00014780126325622533,0.023611516519274702
58084,ood,23,196,36,7.06076192855835,df-g1,0.027319695049305107,0.006702822897242555,0.00675538473272491,0.0022426881640517523,0.02816749304744672,-0.0013996255563330795,-0.0016624849610707294,-0.0014494755898951661,-0.002148767866538767,0.2881997444289454,0.28889903670558903,0.02333922368271872,0.07604915879573629,-0.0006024978863961306,-8.583541461647248e-05,0.02421792059585246
58086,ood,25,206,35,8.37976861000061,df-g1,0.031189159319652805,0.0034446258810341135,0.0035036737591613402,0.017054087142949807,0.03207679146958872,0.00014312512561723634,0.007788653176541628,6.79391001328078e-05,-0.0020160682476538377,0.322000921823818,0.32408492917160464,0.02009056028023625,0.291410961481848,0.00048031818762017675,-4.321493879155813e-05,0.028003957132738514
58087,ood,23,196,35,7.225275754928589,df-g1,0.029100259066883783,0.0061248250594729825,0.006145441983031511,0.002399341842467012,0.03247114085860584,-0.0006284782184699808,-0.0008192684032207265,-0.0007506410868787228,-0.0027065667867057913,0.31108168896132027,0.3130376146611473,0.013293886167027041,0.24221497229899583,-0.00040351476362537886,-0.0001368819600804927,0.027322681602541934
58088,ood,23,196,35,7.230315685272217,df-g1,0.029176550564880603,0.003784401954039396,0.003798485175305454,0.0035862839468522104,0.03179574921678938,-0.001162828890968072,-0.003390501529021476,-0.0012884087285747192,-0.004272739453581101,0.2765102273104987,0.27949455803550505,0.01410844706837408,0.10116704192732986,0.0006369940384401973,-0.0002504240895187526,0.026767020981373946
58089,ood,23,196,35,7.283743381500244,df-g1,0.030267962278524,0.004941249458365604,0.005011377890124046,0.003208233851045035,0.029475181872948907,-0.0012373166089244415,-0.001679053658695098,-0.0013016924927162499,-0.002865956443459293,0.2968491368643365,0.2984134008150795,0.014800160552331017,0.24000694750310828,-0.0005499275021949579,-0.0002715477715478781,0.026247167314409098
58092,ood,23,196,35,7.18026065826416,df-g1,0.030294368326479287,0.003397671378095879,0.0034479979198998,0.002333485052659173,0.03081029143730302,0.0002849585069925874,-0.0021950317011735034,0.00018725229712823754,-0.0028013771505933996,0.30350247665312513,0.30649110610084673,0.01785855746627939,0.0901288309219964,0.0007058083501451651,8.24123773073282e-05,0.025790551384236235
58099,ood,23,196,34,7.281739950180054,df-g1,0.023438702265470502,0.0026909347763144353,0.00276705214705001,0.00654612384344027,0.02550663567180861,0.00032535852061473083,0.002293376032271264,0.00028290186378499005,0.0005902335992439209,0.29558581296534164,0.2952784812298827,0.0098415126647805,0.17218648450016746,0.00036177221820604677,0.000272829579116389,0.020790379751473943
58190,ood,23,196,36,7.114545822143555,df-g1,0.03622495955384389,0.005873336534037321,0.005871505346048129,0.0028620419558134428,0.033104871634425825,-0.0001383087527109652,-0.0025085238318111303,-0.0001632199650190569,-0.0032614184933464976,0.2886776070151195,0.29177580554344695,0.02331181427855453,0.07809210815365568,0.00016938839838037678,-8.906431502585244e-05,0.03012937493156916
58193,ood,25,206,35,8.005676746368408,df-g1,0.04344219284383625,0.007178039317096818,0.007150921125277721,0.008660494297406802,0.0346376304814077,-0.0014999442438246998,-0.0009982912315217734,-0.0015602118152244215,-0.0016337717244893496,0.26161962217071044,0.2616931820799754,0.010568495385228633,0.0664948336763858,-0.0012758745768391144,-0.0010975360006011611,0.03073934505362114
58195,ood,23,196,35,7.115295171737671,df-g1,0.032505921431641535,0.004544931536578645,0.004527136247977596,0.002122576724408797,0.031145618473213846,-0.0006240877322903016,-0.00013318867389047759,-0.0007016811145081625,-0.0005553955795112031,0.2604259062164422,0.2602796206814452,0.058339586343781856,0.04425499542012409,-0.0002410754580080554,-0.0005218475564547284,0.027910158483918337
58196,ood,23,196,35,7.181879758834839,df-g1,0.03405514655450157,0.004922172256236479,0.004981904105677977,0.002534750807695511,0.03403055135357595,-0.0009539432795138268,-0.000206729751038602,-0.0009642432244713062,-0.0005908047515615685,0.2597463384936764,0.2593729000207667,0.07107204372256959,0.04328763629740928,-9.505582538626989e-05,-0.0006026105729010061,0.02809100416777005
58197,ood,23,196,35,7.105453729629517,df-g1,0.046493491761580054,0.00818866395986717,0.008240023149250207,0.002343989116338327,0.03670262126529561,-0.0014669553978638435,-0.0006247561267806107,-0.0015472741085303388,-0.0011288370032470942,0.2603474077043744,0.2599289705990912,0.021610760358786056,0.0601216354619699,-0.0013266645362597362,-0.0010279969938788262,0.028732111694367304
58201,ood,27,216,36,9.096410751342773,df-g1,0.059205848635370824,0.011170776097369384,0.011131034536513618,0.010605071232381382,0.03847090352874016,-0.001513452675412288,0.006895327532020347,-0.0015262592431834476,-0.0031807757726020347,0.34255752287384844,0.34421203940326706,0.019624435558184352,0.24162778466536275,-0.0013258029485881395,-0.0006492125397738607,0.0353003904397787
58202,ood,25,206,36,8.555699586868286,df-g1,0.03143807193215509,0.004638634031444155,0.004691237537237991,0.003698902617767828,0.030105550254459452,-0.0012730256167922424,-0.0028860411870124704,-0.0013220650811489043,-0.004131607923927472,0.30092624539466023,0.3037357882374388,0.010072127789872537,0.10004382868127702,-0.00036785304681585806,-0.00011447068961750045,0.028144438494705475
58203,ood,25,206,36,8.291021585464478,df-g1,0.04228864921347437,0.007265258212061809,0.0072298012912102635,0.0019356407841463696,0.03287366126861453,0.00016322724923927074,-0.0008536858920358381,7.826441170843967e-05,-0.0038713687370544453,0.29750269147483077,0.3014523246235936,0.015362223102226857,0.1379680017565003,0.00031525957762940093,-0.00042798279174684206,0.02982386272287241
58204,ood,25,206,36,8.320647239685059,df-g1,0.04464200706780425,0.00812061345876458,0.008104612618007951,0.004554190269521396,0.03439181207374821,0.0003348570382066944,0.0006317771112543854,0.00017435095419307545,-0.003396719100869555,0.30100810751613505,0.3045791775711977,0.020257307104680912,0.19933037377020493,-0.00037586491006011413,-0.0005217723506100308,0.030550246301506486
58205,ood,23,196,36,7.18851900100708,df-g1,0.03273717033763807,0.003615994871093875,0.003712167228641661,0.0027564188634539534,0.03160384810077123,0.00020642232762921146,-0.0023456101710202628,0.00023408225965948493,-0.003619518284072455,0.3158867683460588,0.3197403688897907,0.09601742226059966,0.10017042667671201,0.00037500703865617213,-0.00023469964675795069,0.02910268206658485
58206,ood,23,196,36,7.171100378036499,df-g1,0.027996221941444344,0.0030948102977106373,0.0031851475385553806,0.003253307073465159,0.0294820919157479,-0.0004871484892897025,-0.0029356113465994213,-0.0005127396563630315,-0.004015842642303674,0.29151371611707727,0.2950168191030179,0.011392277889571594,0.10428754313221841,0.00012911565122850077,-4.273866846385421e-05,0.02644012967076553
58207,ood,23,196,36,6.9338459968566895,df-g1,0.03570656583898158,0.004701524413309954,0.004760715057537643,0.002208053171954986,0.031215027414407858,0.0002565371549901793,-0.0019465894961367093,0.0002469812832215923,-0.003566877741358568,0.3084944857195453,0.3123083447441255,0.02377834661959256,0.11296678803138446,0.0002907631512121811,-0.0003618228393663797,0.028101219850531656
58208,ood,23,196,36,7.262961387634277,df-g1,0.032205679484920396,0.0032954008219689968,0.003357886649205379,0.0017883067392031376,0.03338468832226453,0.0006595766681701265,-0.0003553531115852197,0.0006049570381893576,-0.0014188013698451588,0.32007056140085055,0.32209431980888503,0.021181105214860545,0.08902327839792284,0.001096370952925474,-6.966584314942875e-05,0.02875238624019268
58209,ood,25,206,36,8.562891244888306,df-g1,0.043495508619018186,0.009246143838996801,0.009223979441274087,0.003157336077832341,0.03413085383209477,-0.0009428181056695956,-0.002959386422967851,-0.0010263719055721987,-0.004375481247164727,0.3111376436313392,0.31448675297293177,0.013706866749986562,0.09487615006852518,-0.0009223371330722707,-0.00038892119286237925,0.029765532177400137
58210,ood,23,196,36,7.281756162643433,df-g1,0.03196042240501741,0.0042019259890437866,0.004279570311045679,0.00306221978340724,0.03006375123934944,-0.0005802522870279601,-0.0024946950045572854,-0.0004978463047389803,-0.003121215047075257,0.3060727885078854,0.3086961572502217,0.11807306512913587,0.06692611694735054,8.068516495446376e-05,-0.00015304741524028997,0.02712426237617192
58211,ood,23,196,36,7.224919557571411,df-g1,0.029575636876311564,0.004598369854612372,0.004648566007755216,0.0037173694652385876,0.03231346877565407,-0.00014427807743895042,-0.002366491205914691,-0.00021260913274276372,-0.0032562200536429622,0.29016262423093725,0.29320623515183747,0.014168469533020906,0.07817163839157111,0.0004237383749237933,-7.982138198285582e-05,0.027956731793866707
58212,ood,23,196,36,7.3337249755859375,df-g1,0.03426429707279751,0.006885866707438737,0.006885670124199551,0.0037498620322364788,0.032875719797693874,-0.0005817206252815929,-0.002455247118161255,-0.0006860290952528103,-0.0035637881863048934,0.294152279363587,0.2970300384546391,0.019351007468063917,0.09009448909634458,-0.0006734603931994598,-0.0002528207610969502,0.027701355333738853
58248,ood,25,206,35,8.226229190826416,df-g1,2.9757372981839363,0.5600463696923548,1.608488128671685,0.2950440810195124,1.3102097967527668,-0.29152919853393533,-0.24216079515633618,-0.10421270668196239,0.03404738075637648,0.13933883235987088,0.00107874492153201,0.9967427209031062,0.9967427209031062,-0.10420316567707852,-0.25605031602691836,0.0431752277367518
58249,ood,23,196,35,7.072834014892578,df-g1,0.0495683242445448,0.009045645968786431,0.009143575497249146,0.010022143258805849,0.05680075895702782,-0.0019482914458137353,0.002662871055982752,-0.0020610894402096624,9.75407447573462e-05,0.28697472752626896,0.2848160973413019,0.020519187407205864,0.13290894644712076,-0.0006394866348918282,-0.0008107993619729248,0.03656063002040783
58250,ood,23,196,35,7.1346423625946045,df-g1,2.9070058210245744,0.551432342080453,1.5301540187471876,0.2871109236989998,1.2948958414049228,-0.2863545654089444,-0.23490805236561513,-0.03273898113919199,0.038173980839599,0.07348701024540044,0.002574048266609452,0.9999581964893349,0.9999846837834805,-0.035372477771691446,-0.25425457986711764,0.04196979133026533
58252,ood,23,196,34,6.988613605499268,df-g1,0.10466651603104031,0.02097789079260437,0.04104049253614593,0.7472856167371166,0.12663812910606403,0.0013618455100912591,0.7441828132372669,-0.00026272326679555036,0.20268851029123003,0.27636158685707024,0.07341035329904466,0.049417656423810866,0.7291061180230062,0.0008790062263091536,-0.0004764505985297221,0.03970855613620881
58277,ood,25,206,36,8.569007873535156,df-g1,0.04386111454945226,0.009175266867057275,0.009194754559474957,0.003612282300231713,0.037552106568368826,-0.003427064917567399,-0.0010947310470894411,-0.0035232933402307154,-0.0020119763697184455,0.22982930487245312,0.22831798790194086,0.015404730862970199,0.051931203129884924,-0.0019906759185167877,-0.0018453549564680753,0.032422636031202816
58278,ood,23,196,36,7.3001439571380615,df-g1,0.04024843629935079,0.0068918028394477915,0.006960865400207244,0.0038515552373512276,0.03982341602414603,-0.00041313514012795825,8.162045497762451e-05,-0.00025816735706568616,-0.00011624893068381062,0.23294645374512968,0.2328045353187478,0.184218481979675,0.022092574643890216,0.00013302495668393588,-0.0008639041373678658,0.03210576103413263
58279,ood,24,201,36,7.762941837310791,df-g1,0.04007866362530553,0.005737487528435281,0.005780799951024741,0.0024982785950228444,0.03692968220357876,-0.0003527044959083545,0.00019281730511721656,-0.0003790223210936028,2.3941601639182464e-05,0.2663209748271243,0.2659180109043915,0.012389507011080575,0.039342847779407025,0.00038070087943986586,-0.0004485242647041532,0.030947416609234106
58280,ood,24,201,36,7.771327495574951,df-g1,0.04242010585949807,0.0056413928205216735,0.005728901488149486,0.0034687239255817024,0.03332797795999486,0.001556514983636146,0.0034001606232711484,0.0015255816865312466,0.0031891472677183785,0.27670091133092806,0.2750373457497409,0.010860464846737179,0.04478159293151753,0.001134985027692631,0.0010010560208708191,0.0296794820859207
58282,ood,23,196,36,7.232569932937622,df-g1,0.03614433436730915,0.008636855665052678,0.008738515592481398,0.0022399460908202515,0.039028424999417936,-0.00033673358222238513,0.00044630192319248515,-0.0004068345848677324,-4.6024975316971695e-05,0.2710360143576607,0.27067520474810997,0.017095636752006843,0.06986823636765918,0.00010027095496226157,-0.00010825600451032369,0.02987744138579555
58283,ood,23,196,36,6.9716315269470215,df-g1,0.030474837002219448,0.005863297852826577,0.005879357996163094,0.0014296826821179175,0.029827276769608915,-0.0005979921146193806,0.0012503304930787961,-0.0006375996675489493,0.000992889402788806,0.28119049798851076,0.279560008918173,0.008750690025746036,0.035989594631399204,-0.000317315355592207,-0.00012414689380925784,0.024634875371751346
58288,ood,23,196,36,6.951085090637207,df-g1,0.048171438739488495,0.009639819875435052,0.009711023321135005,0.0030667891112072005,0.041352900616319695,-0.001355835978162881,-0.0014033204890249065,-0.0012177554462167173,-0.002037717410456951,0.22352221135923822,0.22434217332347847,0.20490769079119445,0.03921859460346199,-0.000777005690598076,-0.0021516236943230765,0.03459752778787021
58291,ood,23,196,35,7.215776443481445,df-g1,0.03832766169816485,0.005221382367878391,0.005279036758634929,0.008998025234077802,0.039055941363104724,-0.0009344858521043382,0.0015072604649903345,-0.001101365738010729,0.0011799553633700735,0.232791631292472,0.2305103101910912,0.016236982915573232,0.03321770295412742,2.6227359414959794e-05,-0.0002576645533837324,0.030279521572779987
58350,ood,25,206,35,8.162499904632568,df-g1,0.032881370131023525,0.004399540182493666,0.004435392340429956,0.0033689161154583,0.031221410807363487,0.000308720442158711,0.0028564034548475654,0.00028579868043776546,0.00011782921812122926,0.3087136512390108,0.3088816207013273,0.015486420471905382,0.28049361759981756,0.0006443254327128112,-6.752887336766711e-05,0.025581347439809606
58351,ood,24,201,35,7.7761993408203125,df-g1,0.02849191262592165,0.003944741198232293,0.003992695189676555,0.004579582943636031,0.027424954505293978,-0.0002758818253167365,0.00263608598673929,-0.000304395487810305,0.0007195221520151715,0.34447675200680006,0.3434528343669746,0.018141568610251717,0.2797499708866341,-0.00015499300678500916,-0.00020178868925912335,0.024251664736769447
58352,ood,23,196,35,7.12108850479126,df-g1,0.03603019107690042,0.006163147865322571,0.006134094130915479,0.002109038097481898,0.029975641744599168,0.0005140044581294233,-0.0013820585309102442,0.0004566421921380348,-0.001645231772472465,0.2892053391362413,0.2913072131008518,0.012815388490835591,0.07522874244951114,0.000976930374579299,-0.0004432755586792521,0.02589433638598713
58353,ood,23,196,35,7.260692834854126,df-g1,0.02757419079409499,0.003978732715353317,0.004030351615079022,0.0009103830742268451,0.02679461129439538,4.305916130012496e-07,-0.000555738340072471,-4.465478032106285e-05,-0.0009085471296403844,0.2959901918350746,0.2968540841843939,0.015437190392898188,0.04259081601879199,0.00013812388936679243,-5.28876038624615e-06,0.023543197206741626
58355,ood,23,196,35,7.202807664871216,df-g1,0.037588100649219996,0.005250535769175002,0.00536336100684091,0.002917675865758178,0.03745910273513632,0.0013841276734036722,0.001025941643485695,0.0012939656341317274,0.00029666146306760177,0.26476277719943403,0.2657600813704981,0.014703414686358045,0.16148136504161167,0.0014325712833286874,-0.0005758209459901936,0.02654249815875323
58356,ood,23,196,35,7.343754529953003,df-g1,0.03352247967974669,0.004411546609659922,0.004232262411058526,0.002707642734659343,0.03529342511066548,0.0011330003868808192,0.0026974257823625188,0.0010551300703606215,0.0018663475874550195,0.2893232989155339,0.2885120813984395,0.02747224246338672,0.07388074866270071,0.0014064558905442226,0.0002458012946606192,0.023286343619817858
58358,ood,23,196,35,7.333434104919434,df-g1,0.034850021531617606,0.006445960169120468,0.006556129039490122,0.001942530792339539,0.031132853066353675,-0.001063795928641252,0.0012019579797142366,-0.0010866816421374326,-0.0010341447835248221,0.3085742743301323,0.3085217374715197,0.09767265277125312,0.33211420373084605,-0.0005722647568363048,-0.0001066449508503875,0.028276501620050923
58365,ood,25,206,36,8.381800651550293,df-g1,0.03445210764088679,0.004489721262039836,0.004540787193080818,0.002100076114137584,0.03212722049864502,-0.0008492911239805425,0.000997838144293884,-0.0009408673424243508,0.0004906824087889845,0.22751561404288329,0.22608406429166997,0.01369128077131463,0.03869514798568153,-0.00022252176068773832,-0.0004363052372039593,0.029501911349796718
58366,ood,23,196,36,7.344673156738281,df-g1,0.03650641072677452,0.005763071135307496,0.005295457139853661,0.002542091106947802,0.034291669232516725,-0.0005921565506908573,0.0010223246872908265,-0.0006405710915529106,0.0006248575115689811,0.22491884614056226,0.22365341753744036,0.014638818821463024,0.03250333196734791,-0.0002167799061179032,-0.00035452613622953544,0.033181330453568
58367,ood,23,196,36,7.326187372207642,df-g1,0.03454779654615595,0.006055093503068321,0.006167896207518054,0.0016087505707838353,0.03418174654373846,-0.0007444980419926191,0.00012313540528749255,-0.0007267662297608668,-0.00029129245385810243,0.2248191877950096,0.22438371401910684,0.104137430615677,0.030823814560350788,-0.00021813870989162432,-0.0002140728756966255,0.02759320095811433
58368,ood,23,196,36,7.337008476257324,df-g1,0.041816340697960586,0.008636001618018696,0.008712866830055028,0.0013757155407419347,0.038913267882435605,0.0003352276608481054,0.0008766936758741366,0.000244061374050919,0.00052512715966712,0.22237214241122305,0.22209107662560684,0.0223343353667815,0.03059110173159987,0.0005861471368206472,-0.0006338659638876615,0.03218785564593541
58370,ood,25,206,36,8.627298355102539,df-g1,0.03391168656095302,0.006491407521959758,0.006583222276794024,0.0036550123416676373,0.032020615289702355,-0.001730746682094245,0.0002945855849366781,-0.0017678438228732052,-1.3364395499499554e-05,0.22997118808265452,0.2282167086552808,0.008520848058677534,0.03225374461367997,-0.0007850989136258257,-0.0007779022241728769,0.02997339163720019
58371,ood,24,201,36,7.62298583984375,df-g1,0.03539736494364795,0.009866626938510592,0.009896429529973612,0.003452175647421293,0.033764935890355396,-0.0022549234909589326,0.0002636801299901102,-0.002347256901481992,-0.0005564617776813094,0.27960227514730046,0.27781148002349976,0.018776868244845965,0.08418043354095515,-0.0023700409201053707,-0.0011413239780711307,0.029043956668400404
58374,ood,24,201,36,7.757284164428711,df-g1,0.03592690599978447,0.006577967672875218,0.00666065727059722,0.004918509430333223,0.03217223733162688,-0.001918815773124602,-0.0003113070326350303,-0.001976522765471056,-0.0006224468174761758,0.26439342025870116,0.2630393443107063,0.010753269155007078,0.03873170411999483,-0.001152439058760113,-0.0014644710806537044,0.02976672948712614
58375,ood,23,196,36,7.258237838745117,df-g1,0.04053224704273725,0.00682697479627592,0.006885604095735919,0.001833012021024552,0.03752281552244727,0.0012596914487432906,-0.0009625531357489614,0.001205670327130537,-0.0015724492584721708,0.2712224760712452,0.2740005956568479,0.019081860405761295,0.06947382269769227,0.0011226453019206883,-0.0002665438482611429,0.030137167618018403
58386,ood,29,226,37,11.404475212097168,df-g1,0.06016604303650626,0.006721135601999606,0.0067515879402387825,0.07471959294405675,0.04358402074979522,-0.0017284217603268832,0.042517577402654466,-0.0017507853698301434,0.0015248941449107697,0.34955447057544264,0.34627879106070175,0.05562968220211386,0.5343989820923176,-0.0013621753080260146,-0.0005446822711202282,0.04509499734431976
58387,ood,27,216,37,9.559906482696533,df-g1,0.03963437187752892,0.00515194445939926,0.005188385690023393,0.005031595080367946,0.03630299764271931,-0.0006008184132759152,-0.0030551597525410785,-0.0006649181997034348,-0.004556434922156266,0.3065996921677771,0.31049120889022996,0.012607724558063624,0.12356757332417304,-0.00045285635174180383,-0.0002431478963317163,0.03387780656890548
58388,ood,27,216,37,9.689504146575928,df-g1,0.041472131282179706,0.006089641458014938,0.006158635274760925,0.004875858021391597,0.03761831785018835,-0.0010746430690167696,-0.0037664229692125194,-0.0011890080866446828,-0.005670068489808784,0.3072952516956956,0.3117763120988597,0.016628748120212925,0.11476184358180294,-0.0006720776099774506,-0.0004495959639134739,0.03471016001541218
58389,ood,25,206,37,8.176723957061768,df-g1,0.03708708600119707,0.00400728543731077,0.004112637601337761,0.004971783944374306,0.03573695806776972,-0.00046488823041559654,-0.0014523023154551834,-0.0005572880108161704,-0.00223436630802544,0.2985115989942035,0.30018867729141274,0.012934832531473388,0.0951376262224883,-0.00036961845351130007,0.00017655710411958875,0.031794106045487006
58390,ood,27,216,37,9.47435712814331,df-g1,0.03927400191299278,0.004989146087769569,0.005023604485606764,0.008926531970855054,0.03704602746397386,0.0007001732743418368,-4.4219073241950365e-05,0.0006006542395761982,-0.0019951449125495194,0.2977654361391714,0.3003612352912971,0.014521108655279447,0.12145797583676385,0.0008296820901528557,-0.00016820456935822542,0.03321396297947761
58391,ood,25,206,37,8.486309289932251,df-g1,0.03183773690043571,0.003704869976214553,0.003754976404019947,0.003324432335635647,0.03294162532054052,-0.0005223360880079095,-0.002554999482203118,-0.0005828891803119074,-0.003865893688534322,0.29367809964170993,0.2969611041499324,0.010301949238566649,0.09840828088036409,5.025496308366795e-05,-0.00030123577275177615,0.029099193709506588
58392,ood,27,216,37,9.6798996925354,df-g1,0.04585602414760255,0.004839874707396774,0.004894003626815728,0.010021988381320316,0.039115833242602004,-0.000663341726697298,-0.0025555148102703812,-0.0007284687008377033,-0.0041036388434247464,0.31200242353622704,0.31537759367881407,0.014155217054788682,0.12689631210016905,-0.0012410117438004797,-0.0004546357778501403,0.036682482851831115
58393,ood,25,206,37,8.275983095169067,df-g1,0.0313765286589726,0.005038620981544284,0.00519702942969835,0.002398119185179415,0.030965633698248358,-0.0004182955711512916,-0.00030989941398256837,-0.0004211018641031572,-0.0018904531401738242,0.3049639432403326,0.3064332945164032,0.08957332562389801,0.11385936615684604,-0.00011476968432949652,-0.00017538743751931846,0.027752150411816265
58394,ood,25,206,37,8.396502017974854,df-g1,0.0444365516348804,0.0050571283807627765,0.005128848003702872,0.006455506423575895,0.04037100468908611,-0.00046568725214410453,-0.00339118232117261,-0.000574202404379498,-0.004790078615346298,0.29069135399459667,0.2949072302055634,0.02959124421157787,0.09571123766017078,-0.0011986169784594103,-0.0004206404865857577,0.038662513703719405
58395,ood,23,196,37,7.130214214324951,df-g1,0.045764168198296526,0.007667727211817521,0.007860774124605799,0.0049057282874359585,0.042647187348236894,-0.0016820034479987243,-0.0005325064271059023,-0.0017491656220378626,-0.0012358396036992111,0.27805116131509766,0.277537835296759,0.016019512412055157,0.0819752516479716,-0.0016327017966341062,0.0003089448208596357,0.037912465045724195
58396,ood,27,216,36,9.885744571685791,df-g1,0.03906214996402247,0.004010272420352123,0.0040799293749185445,0.0014651972328729927,0.035490784513414995,-0.0005679113550238587,0.0003305751765726348,-0.0006208954663941002,-0.002943228739560086,0.3310841097175336,0.3334064429906996,0.01588005755184116,0.1998202934722531,-7.628306554208208e-07,-0.00012729854584964811,0.03272313604110801
58397,ood,25,206,36,8.426400184631348,df-g1,0.037912244858773064,0.004623078795354729,0.004671897909356603,0.005190219856381285,0.03481661376655731,0.0006817391815000883,-0.0023614913327730043,0.0006290216018149941,-0.003893772112631144,0.31391698480597774,0.3184397785204239,0.012755366808405603,0.15360133300980278,0.0006642199332863585,-0.00023788075843970968,0.031804097689523005
58398,ood,26,211,36,9.222689628601074,df-g1,0.04211016568538528,0.004036965017359506,0.004152256504962931,0.003936400548950094,0.038435281751056205,0.0007417835336655019,0.0010649656329601073,0.0006156111488196947,-0.0014901231653842717,0.2838084059233492,0.2859141402375532,0.01498067180402053,0.19131906911566887,0.0009966974013032315,-0.00010585377874062357,0.033649313119394286
